🇭🇰港澳台(主线),#genre#
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
娱乐新闻,https://cdn6.163189.xyz/163189/ylxw
HOY77,http://cdn.163189.xyz/163189/hoy
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AOD,https://o11.163189.xyz/stream/live/aod/
RTHK 31,http://cdn.163189.xyz/163189/rthk31
RTHK 32,http://cdn.163189.xyz/163189/rthk32
星空国际,http://202.80.222.20/cdn/iptv/Tvod/001/channel2000023/1024.m3u8
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/f4d56046-82ba-474e-8499-ab2353dc7a9b/1.m3u8
翡翠台(多音轨字幕),https://o11.163189.xyz/stream/tvb/fct/
TVB PLUS(多音轨字幕),https://o11.163189.xyz/stream/tvb/tvbp/
明珠台(多音轨字幕),https://o11.163189.xyz/stream/tvb/mzt/
华丽翡翠台(多音轨字幕),https://o11.163189.xyz/stream/live/hlt/
华丽翡翠台(新加坡),https://o11.163189.xyz/stream/live/jade/
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/chunklist.m3u8
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/playlist.m3u8
星空卫视频道,http://xhyx.gz.cn:1698/hls/35/index.m3u8
环球电视频道,http://utv1.hqtvzb.com:9999/hls/world.m3u8

🇭🇰香港,#genre#
ASTRO AEC,http://o11.163189.xyz/stream/live/aec/
ASTRO AOD,http://o11.163189.xyz/stream/live/aod/
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
ASTRO 欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
天映频道,http://o11.163189.xyz/stream/live/typd/
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台4K,http://o11.163189.xyz/stream/tvb/fct4k/
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
TVB PLUS,http://o11.163189.xyz/stream/tvb/tvbp/
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
TVB星河3,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
HOY资讯台,http://cdn.163189.xyz/163189/hoy78
凤凰中文,http://r.jdshipin.com/cCCzW
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/GeWKr
明珠台,http://r.jdshipin.com/jUx8K
TVB Plus,http://r.jdshipin.com/ndGgS
HOY77,http://r.jdshipin.com/sFw4S
澳视澳门,http://r.jdshipin.com/n2YZI
澳视卫星,http://r.jdshipin.com/QFhCq
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
无线新闻,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
VIUTV'粤频道,http://cdn.163189.xyz/163189/viu

🏀体育频道,#genre#
咪咕直播1,http://36.158.153.151/wh7f454c46tw2685790020_-1382757937/000000001000/3000000001000005308/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3&version=1.0&owaccmark=3000000001000005308&owchid=FifastbLive&owsid=9508741778205091395&AuthInfo=d59wocLCvXXU9Kjp94biKo6pdj2rcq8ekQdpnM%2FrjStVe8%2BVK6TvmoF5Z4MMYlj5yCO3%2Fp2Qyf0l%2Fe%2BZWvl59Q%3D%3D&IASHttpSessionId=RR2031620260508015131556656&icpid=1&RTS=1778205045&from=2&hms_devid=24338&online=1778205045&vqe=3
咪咕直播2,http://36.158.153.151/wh7f454c46tw408117256_-1481321511/000000001000/3000000001000005969/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000005969&owchid=FifastbLive&owsid=4489121778207108793&AuthInfo=8XulaeGBYcq7OD0XvvmkZLAcH5cAOCLAhF4decUkMRQ4rC9WwhrzK%2BDPpGhDonVw5yZJOGk8h%2B2p1IqvjW%2Fp0g%3D%3D&IASHttpSessionId=RR767520260508022508910037&icpid=1&RTS=1778207062&from=2&hms_devid=24338&online=1778207062&vqe=3
咪咕直播3,http://36.158.153.146/wh7f454c46tw442846850_367060405/000000001000/3000000001000007218/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000007218&owchid=FifastbLive&owsid=8007561778207143514&AuthInfo=8XulaeGBYcq7OD0XvvmkZEw%2F9y1VMPLrEnCWIKvNFv28%2FBV2qgTAGhQUUU2xXJNWS%2BT0NPzbbrisnvcbvJ%2FyNQ%3D%3D&IASHttpSessionId=RR767520260508022542910387&icpid=1&RTS=1778207097&from=2&hms_devid=24334&online=1778207097&vqe=3
咪咕直播4,http://36.158.153.138/wh7f454c46tw474484094_-973412003/000000001000/3000000001000008001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000008001&owchid=FifastbLive&owsid=7629561778207175167&AuthInfo=8XulaeGBYcq7OD0XvvmkZDRHUldBkpHuu%2F6MuZWe2CGmuzN6zGW1SZjSAUfnj47ZbjPEg2PZvaqEi7Nmf%2BTa5w%3D%3D&IASHttpSessionId=RR767520260508022614910698&icpid=1&RTS=1778207129&from=2&hms_devid=24340&online=1778207129&vqe=3
咪咕直播5,http://36.158.153.150/wh7f454c46tw506810884_-1890667922/000000001000/3000000001000008176/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000008176&owchid=FifastbLive&owsid=8605671778207207504&AuthInfo=8XulaeGBYcq7OD0XvvmkZDRHUldBkpHuu%2F6MuZWe2CEh2nxOnkiHCZCcNkSf2ELN1sUPBQJrdh3qm6vEHpwrDA%3D%3D&IASHttpSessionId=RR767520260508022646911037&icpid=1&RTS=1778207161&from=2&hms_devid=24338&online=1778207161&vqe=3
咪咕直播6,http://36.158.153.151/wh7f454c46tw531201896_494326073/000000001000/3000000001000008379/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000008379&owchid=FifastbLive&owsid=2863641778207231882&AuthInfo=8XulaeGBYcq7OD0XvvmkZDRHUldBkpHuu%2F6MuZWe2CHxuyMLEMfdtIctX2z1xRlsDXmAEYXvBfpTNtKnWDzGzg%3D%3D&IASHttpSessionId=RR767520260508022711911304&icpid=1&RTS=1778207186&from=2&hms_devid=24338&online=1778207186&vqe=3
咪咕直播7,http://36.158.153.130/wh7f454c46tw552197240_-735080288/000000001000/3000000001000010129/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000010129&owchid=FifastbLive&owsid=2583691778207252894&AuthInfo=8XulaeGBYcq7OD0XvvmkZIHU%2FoKCNqHtN5AwJz2G0Cpgv5Wf4Dqn0y7SBKFveNUVbV4aoIZumZIjaPbbUjmOFg%3D%3D&IASHttpSessionId=RR767520260508022732911541&icpid=1&RTS=1778207207&from=2&hms_devid=24336&online=1778207207&vqe=3
咪咕直播8,http://36.158.153.144/wh7f454c46tw577029808_1883198409/000000001000/3000000001000010948/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000010948&owchid=FifastbLive&owsid=2316161778207277741&AuthInfo=8XulaeGBYcq7OD0XvvmkZIHU%2FoKCNqHtN5AwJz2G0CqUTlIcoYqzFFVUDf14ndmKmM1eplONObZPG2fSiHM0tA%3D%3D&IASHttpSessionId=RR767520260508022757911843&icpid=1&RTS=1778207231&from=2&hms_devid=24337&online=1778207231&vqe=3
咪咕直播9,http://36.158.153.144/wh7f454c46tw966848602_904315639/000000001000/3000000001000028638/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000028638&owchid=FifastbLive&owsid=5857481778207667449&AuthInfo=8XulaeGBYcq7OD0XvvmkZGX%2F1IM%2Bepd3nNFQ6%2B7oOoleVxHXXqg9mTP68ByF2KbV%2FIpIx7w9ByTfBfMP91GMrA%3D%3D&IASHttpSessionId=RR511520260508023427479519&icpid=1&RTS=1778207621&from=2&hms_devid=24337&online=1778207621&vqe=3
咪咕直播10,http://36.158.153.150/wh7f454c46tw989914125_-351950703/000000001000/3000000001000031494/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000001000031494&owchid=FifastbLive&owsid=3563641778207690536&AuthInfo=8XulaeGBYcq7OD0XvvmkZHxdfokGbf5W2P0hkJlApGWVN5I1vKS%2FmWM9D9rwY3ZcEbgmILOgCNax2vaVRoFdFA%3D%3D&IASHttpSessionId=RR511520260508023450479804&icpid=1&RTS=1778207644&from=2&hms_devid=24338&online=1778207644&vqe=3
咪咕直播11,http://36.158.153.136/wh7f454c46tw406267067_199821274/000000001000/3000000010000000097/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000000097&owchid=FifastbLive&owsid=1454801779036035627&AuthInfo=6CwJh75Z6TAl5rYgLcq1BlAD2CLtB1fj%2FT5bpvbAmKrJdN%2BRmOdXK7mhV8I276NJxwsY03ULjKrYraaM%2BJE0zQ%3D%3D&IASHttpSessionId=RR2466820260517164034331402&icpid=1&RTS=1779035989&from=2&hms_devid=24335&online=1779035989&vqe=3
咪咕直播12,http://36.158.153.151/wh7f454c46tw419474063_811340543/000000001000/3000000010000002019/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000002019&owchid=FifastbLive&owsid=1507581779036048813&AuthInfo=6CwJh75Z6TAl5rYgLcq1BjF8ixGqg5TvBblBdJWGLGbCMzZUsxo56HzUdDSbxaJhVHWprcJIWfdaSIMs%2Fw8%2BYw%3D%3D&IASHttpSessionId=RR2466820260517164047331580&icpid=1&RTS=1779036003&from=2&hms_devid=24338&online=1779036003&vqe=3
咪咕直播13,http://36.158.153.144/wh7f454c46tw430885897_1300119621/000000001000/3000000010000002809/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000002809&owchid=FifastbLive&owsid=1153091779036060226&AuthInfo=6CwJh75Z6TAl5rYgLcq1BjF8ixGqg5TvBblBdJWGLGaRdfJQGeYLG4n8ef9sA2zht72te6R0%2FAzbUOlCg%2Fd3Pw%3D%3D&IASHttpSessionId=RR2466820260517164058331726&icpid=1&RTS=1779036014&from=2&hms_devid=24337&online=1779036014&vqe=3
咪咕直播14,http://36.158.153.132/wh7f454c46tw468734735_1024237875/000000001000/3000000010000003915/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000003915&owchid=FifastbLive&owsid=6909561779036098108&AuthInfo=6CwJh75Z6TAl5rYgLcq1BrcULT%2BPB1ofT6wI25eiesluquUz%2BI%2BkXuJl4nB6cFpi%2B9%2BmiRaYoRigVB0eIM%2BAeg%3D%3D&IASHttpSessionId=RR2466820260517164136332151&icpid=1&RTS=1779036052&from=2&hms_devid=24341&online=1779036052&vqe=3
咪咕直播15,http://36.158.153.140/wh7f454c46tw481063456_904524316/000000001000/3000000010000004193/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000004193&owchid=FifastbLive&owsid=7779431779036110437&AuthInfo=6CwJh75Z6TAl5rYgLcq1BlKczX0FbwAsuNgG%2ByMnfaQ%2FpRjdDyV81fkYSqk44M3WEJuFGBM3%2BDq3%2Fo5xIkY%2BPQ%3D%3D&IASHttpSessionId=RR2466820260517164149332295&icpid=1&RTS=1779036064&from=2&hms_devid=24332&online=1779036064&vqe=3
咪咕直播16,http://36.158.153.149/wh7f454c46tw497388568_-566068954/000000001000/3000000010000005837/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000005837&owchid=FifastbLive&owsid=3288431779036126771&AuthInfo=6CwJh75Z6TAl5rYgLcq1BjgJUi4JUPku5VAOGDdrpnWL8pw5HkofUGBbMm7LZpNwRfG%2FXfJpjUCf13zxG5JonQ%3D%3D&IASHttpSessionId=RR2466820260517164205332540&icpid=1&RTS=1779036080&from=2&hms_devid=24333&online=1779036080&vqe=3
咪咕直播17,http://36.158.153.136/wh7f454c46tw584698308_72054865/000000001000/3000000010000006077/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000006077&owchid=FifastbLive&owsid=8892901779036214039&AuthInfo=6CwJh75Z6TAl5rYgLcq1BtkoGIeVNso5WAGFCgo774hfEAR%2FrCHwJRA9FMAtID%2BJ4zdoZ84atkBIv5ERlIzcrw%3D%3D&IASHttpSessionId=RR2466020260517164332546167&icpid=1&RTS=1779036168&from=2&hms_devid=24335&online=1779036168&vqe=3
咪咕直播18,http://36.158.153.151/wh7f454c46tw594627617_-1371544123/000000001000/3000000010000006658/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000006658&owchid=FifastbLive&owsid=7943581779036223982&AuthInfo=6CwJh75Z6TAl5rYgLcq1BtkoGIeVNso5WAGFCgo774gB42G%2Fu6J9QDSYT%2FaFwA%2BsjwdRjNBgHC3wWre5NVMl6A%3D%3D&IASHttpSessionId=RR2466020260517164342546302&icpid=1&RTS=1779036178&from=2&hms_devid=24338&online=1779036178&vqe=3
咪咕直播19,http://36.158.153.138/wh7f454c46tw604411971_1550518157/000000001000/3000000010000009788/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000009788&owchid=FifastbLive&owsid=2483331779036233774&AuthInfo=6CwJh75Z6TAl5rYgLcq1Bp9%2FXK0YMBnb6fNr%2FUWAT1PrvwHRjpc9zkzNVqKH3Lvb10icH5oCPUniQhOwROi1RQ%3D%3D&IASHttpSessionId=RR2466020260517164352546432&icpid=1&RTS=1779036187&from=2&hms_devid=24340&online=1779036187&vqe=3
咪咕直播20,http://36.158.153.141/wh7f454c46tw615908912_-173173267/000000001000/3000000010000010833/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000010833&owchid=FifastbLive&owsid=3707861779036245189&AuthInfo=6CwJh75Z6TAl5rYgLcq1Br1gRMiIDiXBoviU6Oylnn8YtzoHCsD%2BremC%2Fr0XO5UVtGvSe1NPIu9BW9rWzK1PNg%3D%3D&IASHttpSessionId=RR2466020260517164403546579&icpid=1&RTS=1779036199&from=2&hms_devid=24332&online=1779036199&vqe=3
咪咕直播21,http://36.158.153.140/wh7f454c46tw626185827_-1514542136/000000001000/3000000010000011297/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000011297&owchid=FifastbLive&owsid=7694871779036255559&AuthInfo=6CwJh75Z6TAl5rYgLcq1BnUn4tyeguso16xMZDZhW6JQ5jQ7Y5VZ%2BKEepqo7bKlTT5WY61TJNwStNpr5yr4%2FoA%3D%3D&IASHttpSessionId=RR2466020260517164414546722&icpid=1&RTS=1779036209&from=2&hms_devid=24332&online=1779036209&vqe=3
咪咕直播23,http://36.158.153.140/wh7f454c46tw654871415_-1256393524/000000001000/3000000010000012558/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000012558&owchid=FifastbLive&owsid=1400791779036284216&AuthInfo=6CwJh75Z6TAl5rYgLcq1Bm3R9i3irzSgRZWkh9Rs8awWuKpVqq4qy1GOhGto0jheOOYQhopwEO8pMEfTwPBv%2Fg%3D%3D&IASHttpSessionId=RR2466020260517164442547139&icpid=1&RTS=1779036238&from=2&hms_devid=24332&online=1779036238&vqe=3
咪咕直播24,http://36.158.153.148/wh7f454c46tw668771888_229235733/000000001000/3000000010000012616/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000012616&owchid=FifastbLive&owsid=1420821779036298136&AuthInfo=6CwJh75Z6TAl5rYgLcq1Bm3R9i3irzSgRZWkh9Rs8axOAdmS3YOnp7z8EuEHemxwP%2B7E0ZdMD0px6XgxOhrw0A%3D%3D&IASHttpSessionId=RR2466020260517164456547322&icpid=1&RTS=1779036252&from=2&hms_devid=24333&online=1779036252&vqe=3
咪咕直播26,http://36.158.153.145/wh7f454c46tw694022473_-1452716434/000000001000/3000000010000015560/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000015560&owchid=FifastbLive&owsid=8948921779036323380&AuthInfo=6CwJh75Z6TAl5rYgLcq1Bgs7b3B9KWysmLV7Wg3qy2%2BXpxJwkdsYxEdblZ3cPGSN8MSQWcevwaHmERIj13dqBg%3D%3D&IASHttpSessionId=RR2466020260517164522547649&icpid=1&RTS=1779036277&from=2&hms_devid=24337&online=1779036277&vqe=3
咪咕直播28,http://36.158.153.133/wh7f454c46tw725560674_-1033028437/000000001000/3000000010000019839/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000019839&owchid=FifastbLive&owsid=1388861779036354924&AuthInfo=6CwJh75Z6TAl5rYgLcq1BlUCnkvw2C5Oo2xskIsNEiTL578YRpRd3NHjPJjeHq9%2BOtGRl%2FXP%2BDvzIyynfqQP5A%3D%3D&IASHttpSessionId=RR2466020260517164553548053&icpid=1&RTS=1779036309&from=2&hms_devid=24341&online=1779036309&vqe=3
咪咕直播29,http://36.158.153.140/wh7f454c46tw736084583_311421314/000000001000/3000000010000021904/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000021904&owchid=FifastbLive&owsid=9931791779036365441&AuthInfo=6CwJh75Z6TAl5rYgLcq1BoPA0uUd4dt21g%2F8UZGGuofioLBXNmEF7AiMHFU9BRbJgPAWZsC6M7WCCnZfWsrVHg%3D%3D&IASHttpSessionId=RR2466020260517164604548209&icpid=1&RTS=1779036319&from=2&hms_devid=24332&online=1779036319&vqe=3
咪咕直播30,http://36.158.153.149/wh7f454c46tw745351704_-1873016025/000000001000/3000000010000023434/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=toShengfen&mode=1&version=1.0&owaccmark=3000000010000023434&owchid=FifastbLive&owsid=1883611779036374725&AuthInfo=6CwJh75Z6TAl5rYgLcq1BgMzXX3UjZ5MeGnk0XMNyTydB6akyljS4AGdkjkqUHvEOyWcvctu7%2Bg%2FyTHlayX%2Fwg%3D%3D&IASHttpSessionId=RR2466020260517164613548315&icpid=1&RTS=1779036328&from=2&hms_devid=24333&online=1779036328&vqe=3
咪咕直播1,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=toShengfen&mode=1
咪咕直播2,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=toShengfen&mode=1
咪咕直播3,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=toShengfen&mode=1
咪咕直播4,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=toShengfen&mode=1
咪咕直播5,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=toShengfen&mode=1
咪咕直播6,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=toShengfen&mode=1
咪咕直播7,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=toShengfen&mode=1
咪咕直播8,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=toShengfen&mode=1
咪咕直播9,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=toShengfen&mode=1
咪咕直播10,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=toShengfen&mode=1
咪咕直播11,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=toShengfen&mode=1
咪咕直播12,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=toShengfen&mode=1
咪咕直播13,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=toShengfen&mode=1
咪咕直播14,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=toShengfen&mode=1
咪咕直播15,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=toShengfen&mode=1
咪咕直播16,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=toShengfen&mode=1
咪咕直播17,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=toShengfen&mode=1
咪咕直播18,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=toShengfen&mode=1
咪咕直播19,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=toShengfen&mode=1
咪咕直播20,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=toShengfen&mode=1
咪咕直播21,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=toShengfen&mode=1
咪咕直播23,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=toShengfen&mode=1
咪咕直播24,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=toShengfen&mode=1
咪咕直播26,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=toShengfen&mode=1
咪咕直播28,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=toShengfen&mode=1
咪咕直播29,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=toShengfen&mode=1
咪咕直播30,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=toShengfen&mode=1
劲爆体育,http://t.061899.xyz/tl/dq.php?id=jbty
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
羽毛球专场,http://cfss.cc/cdn/huya/30806115.flv
乒乓球专场,http://cfss.cc/cdn/huya/23505696.flv
斯诺克专场,http://cfss.cc/cdn/huya/880214.flv
赛车专场,http://cfss.cc/cdn/huya/18152482.flv
摔跤专场,http://cfss.cc/cdn/huya/20072812.flv
拳击专场,http://cfss.cc/cdn/huya/18152380.flv
格斗专场,http://cfss.cc/cdn/huya/20072796.flv
柔道专场,http://cfss.cc/cdn/huya/20072837.flv
WWE专场,http://cfss.cc/cdn/huya/30021023.flv
摩托专场,http://cfss.cc/cdn/huya/19197407.flv
健美专场,http://cfss.cc/cdn/huya/26106704.flv
